year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,binary_test,sentiment_score,rough_score
1993,tt0107290,Jurassic Park,ok-disagree,ok,PASS,63000000,395708305,1035626872,1993PASS,101584911,638063379,1669905770,5,3,0107290,"during a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",PG-13,TRUE,"English, Spanish",USA,"Michael Crichton (novel), Michael Crichton (screenplay), David Koepp (screenplay)",68,8,Steven Spielberg,11 Jun 1993,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough","Adventure, Sci-Fi",Won 3 Oscars. Another 21 wins & 16 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjQzODQyMzk2Nl5BMl5BanBnXkFtZTcwNTg4MjQ3OA@@._V1_SX300.jpg,373499,NA,1,-2,-2
1993,tt0107614,Mrs. Doubtfire,ok,ok,PASS,25000000,219195051,441286003,1993PASS,40311473,353443011,711555544,5,3,0107614,"after a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",PG-13,TRUE,English,USA,"Anne Fine (novel), Randi Mayem Singer (screenplay), Leslie Dixon (screenplay)",53,6.8,Chris Columbus,24 Nov 1993,"Robin Williams, Sally Field, Pierce Brosnan, Harvey Fierstein","Comedy, Drama",Won 1 Oscar. Another 9 wins & 6 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_SX300.jpg,124978,NA,1,-3,-1
1993,tt0106226,The Age of Innocence,ok,ok,PASS,34000000,32014993,32014993,1993PASS,54823603,51622860,51622860,5,3,0106226,"tale of 19th century new york high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",PG,TRUE,"English, Italian",USA,"Edith Wharton (novel), Jay Cocks (screenplay), Martin Scorsese (screenplay)",83,7.3,Martin Scorsese,01 Oct 1993,"Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Linda Faye Farkas","Drama, Romance",Won 1 Oscar. Another 17 wins & 17 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NTQ4NjkyMF5BMl5BanBnXkFtZTYwNzM5MDg4._V1_SX300.jpg,29169,NA,1,3,0
1993,tt0106977,The Fugitive,men,men,FAIL,44000000,183875760,353715317,1993FAIL,70948192,296492106,570351412,5,3,0106977,"dr. richard kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt.",PG-13,TRUE,"English, Polish, Spanish",USA,"Jeb Stuart (screenplay), David Twohy (screenplay), David Twohy (story), Roy Huggins (characters)",88,7.8,Andrew Davis,06 Aug 1993,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore","Action, Adventure, Crime",Won 1 Oscar. Another 12 wins & 23 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2OTkxNDA2OV5BMl5BanBnXkFtZTgwMzg3MjkyMTE@._V1_SX300.jpg,175786,NA,0,-5,-2
1993,tt0112389,The Princess and the Cobbler,nowomen,nowomen,FAIL,24000000,669276,669276,1993FAIL,38699014,1079180,1079180,5,3,0112389,"when tack upsets zigzag the vizier, the wizard drags him off to the royal castle, where princess yum yum falls for the bashful boy and saves him from execution. unfortunately, zigzag plans ...",G,TRUE,English,"UK, USA","Richard Williams (screenplay), Margaret French (screenplay), Parker Bennett (additional story and dialogue), Terry Runte (additional story and dialogue), Bette L. Smith (additional story and dialogue), Tom Towler (additional story and dialogue), Stephen Zito (additional story and dialogue), Eric Gilliland (additional dialogue), Michael Hitchcock (additional dialogue), Gary Glasberg (additional dialogue)",NA,7.3,Richard Williams,N/A,"Vincent Price, Anthony Quayle, Hilary Pritchard, Joan Sims","Animation, Adventure, Comedy",N/A,72 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MTg1OTc0MV5BMl5BanBnXkFtZTcwMzc5NDYzMQ@@._V1_SX300.jpg,2003,NA,0,-3,-4
1993,tt0107943,The Remains of the Day,nowomen-disagree,nowomen,FAIL,15000000,22954968,63954968,1993FAIL,24186884,37013943,103124758,5,3,0107943,a butler who sacrificed body and soul to service in the years post world war ii realizes too late how misguided his loyalty has been.,PG,TRUE,"English, French, German","UK, USA","Kazuo Ishiguro (novel), Ruth Prawer Jhabvala (screenplay)",84,8,James Ivory,19 Nov 1993,"John Haycraft, Christopher Reeve, Anthony Hopkins, Emma Thompson","Drama, Romance",Nominated for 8 Oscars. Another 18 wins & 18 nominations.,134 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2NzIwMTM5NV5BMl5BanBnXkFtZTcwNjQ2MTYyMQ@@._V1_SX300.jpg,37789,NA,0,1,-1
1993,tt0108358,Tombstone,ok,ok,PASS,25000000,56505065,56505065,1993PASS,40311473,91112095,91112095,5,3,0108358,"a successful lawman's plans to retire anonymously in tombstone, arizona, are disrupted by the kind of outlaws he was famous for eliminating.",R,TRUE,"English, Latin",USA,Kevin Jarre,NA,7.9,"George P. Cosmatos, Kevin Jarre",25 Dec 1993,"Kurt Russell, Val Kilmer, Sam Elliott, Bill Paxton","Action, Drama, History",2 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NzYwMjAyNV5BMl5BanBnXkFtZTgwMjk0NzQxMTE@._V1_SX300.jpg,75792,NA,1,3,2
1992,tt0104257,A Few Good Men,notalk,notalk,FAIL,33000000,141340178,236500000,1992FAIL,54791459,234673774,392672121,5,3,0104257,neo military lawyer kaffee defends marines accused of murder; they contend they were acting under orders.,R,TRUE,English,USA,"Aaron Sorkin (play), Aaron Sorkin (screenplay)",62,7.6,Rob Reiner,11 Dec 1992,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon","Crime, Drama, Mystery",Nominated for 4 Oscars. Another 9 wins & 15 nominations.,138 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzNzE3Njg4Ml5BMl5BanBnXkFtZTYwMjA4NzM5._V1_SX300.jpg,145215,NA,0,-5,-2
1992,tt0104694,A League of Their Own,ok,ok,PASS,40000000,107533925,132440066,1992PASS,66413889,178543655,219896498,5,3,0104694,two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.,PG,TRUE,English,USA,"Kim Wilson (story), Kelly Candaele (story), Lowell Ganz (screenplay), Babaloo Mandel (screenplay)",NA,7.1,Penny Marshall,01 Jul 1992,"Tom Hanks, Geena Davis, Lori Petty, Madonna","Comedy, Drama, Sport",Nominated for 2 Golden Globes. Another 6 wins & 5 nominations.,128 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NzQ1OTM3NF5BMl5BanBnXkFtZTcwMDAwMjUyMQ@@._V1_SX300.jpg,57415,NA,1,0,-1
1992,tt0103639,Aladdin,nowomen,nowomen,FAIL,28000000,217350219,504050219,1992FAIL,46489723,360876835,836898388,5,3,0103639,"aladdin, a street urchin, accidentally meets princess jasmine, who is in the city undercover. they love each other, but she can only marry a prince.",G,TRUE,English,USA,"Ron Clements (screenplay), John Musker (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Burny Mattinson (story), Roger Allers (story), Daan Jippes (story), Kevin Harkey (story), Sue C. Nichols (story), Francis Glebas (story), Darrell Rooney (story), Larry Leker (story), James Fujii (story), Kirk Hanson (story), Kevin Lima (story), Rebecca Rees (story), David S. Smith (story), Chris Sanders (story), Brian Pimental (story), Patrick A. Ventura (story)",NA,8,"Ron Clements, John Musker",25 Nov 1992,"Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman","Animation, Adventure, Comedy",Won 2 Oscars. Another 24 wins & 15 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_SX300.jpg,177540,NA,0,1,1
1992,tt0106308,Army of Darkness,men-disagree,men,FAIL,11000000,11502976,21502976,1992FAIL,18263820,19098934,35702407,5,3,0106308,"a man is accidentally transported to 1300 a.d., where he must battle an army of the dead and retrieve the necronomicon so he can return home.",R,TRUE,English,USA,"Sam Raimi, Ivan Raimi",57,7.6,Sam Raimi,19 Feb 1993,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie","Comedy, Fantasy, Horror",4 wins & 4 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5MDUxMjc3NF5BMl5BanBnXkFtZTgwNjg4NjY1MDE@._V1_SX300.jpg,100971,NA,0,-6,-1
1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,80000000,162833635,266824291,1992FAIL,132827779,270360376,443020974,5,3,0103776,"when a corrupt businessman and the grotesque penguin plot to take control of gotham city, only batman can stop them, while the catwoman has her own agenda.",PG-13,TRUE,English,"USA, UK","Bob Kane (Batman characters), Daniel Waters (story), Sam Hamm (story), Daniel Waters (screenplay)",NA,7,Tim Burton,19 Jun 1992,"Michael Keaton, Danny DeVito, Michelle Pfeiffer, Christopher Walken","Action, Fantasy",Nominated for 2 Oscars. Another 2 wins & 13 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BODM2OTc0Njg2OF5BMl5BanBnXkFtZTgwMDA4NjQxMTE@._V1_SX300.jpg,163620,NA,0,-1,-3
1992,tt0104412,Hero,notalk,notalk,FAIL,42000000,19487173,66787173,1992FAIL,69734584,32355474,110889898,5,3,0104412,"a not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit.",PG-13,TRUE,English,USA,"Laura Ziskin (story), Alvin Sargent (story), David Webb Peoples (story), David Webb Peoples (screenplay)",NA,6.4,Stephen Frears,02 Oct 1992,"Dustin Hoffman, Geena Davis, Andy Garcia, Joan Cusack","Comedy, Drama",N/A,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5ODg4MDMxOV5BMl5BanBnXkFtZTcwMjQ4NzEyMQ@@._V1_SX300.jpg,15383,NA,0,5,0
1992,tt0104431,Home Alone 2: Lost in New York,notalk,notalk,FAIL,20000000,173585516,358994850,1992FAIL,33206945,288212232,596056107,5,3,0104431,"one year after kevin was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself in new york city, and the same criminals are not far behind.",PG,TRUE,"English, French",USA,"John Hughes (characters), John Hughes",NA,6.4,Chris Columbus,20 Nov 1992,"Macaulay Culkin, Joe Pesci, Daniel Stern, Catherine O'Hara","Adventure, Comedy, Crime",3 wins & 2 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyODQzNDk1OV5BMl5BanBnXkFtZTcwOTM3MTU1MQ@@._V1_SX300.jpg,132595,NA,0,-5,1
1992,tt0104797,Malcolm X,dubious,dubious,FAIL,35000000,48169910,48169910,1992FAIL,58112153,79978777,79978777,5,3,0104797,"biographical epic of the controversial and influential black nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the nation of islam and his assassination.",PG-13,TRUE,English,"USA, Japan","Alex Haley (book), Malcolm X (book), Arnold Perl (screenplay), Spike Lee (screenplay)",72,7.7,Spike Lee,18 Nov 1992,"Denzel Washington, Angela Bassett, Albert Hall, Al Freeman Jr.","Biography, Drama, History",Nominated for 2 Oscars. Another 19 wins & 8 nominations.,202 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyNzg4MTMxM15BMl5BanBnXkFtZTcwMzE5MzIyMQ@@._V1_SX300.jpg,50949,NA,0,-3,-1
1992,tt0104952,My Cousin Vinny,notalk,notalk,FAIL,11000000,52929168,52929168,1992FAIL,18263820,87880798,87880798,5,3,0104952,"two new yorkers are accused of murder in rural alabama while on their way back to college, and one of their cousins--an inexperienced, loudmouth lawyer not accustomed to southern rules and manners--comes in to defend them.",R,TRUE,English,USA,Dale Launer,NA,7.5,Jonathan Lynn,13 Mar 1992,"Joe Pesci, Ralph Macchio, Marisa Tomei, Mitchell Whitfield","Comedy, Crime",Won 1 Oscar. Another 3 wins & 2 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_SX300.jpg,68296,NA,0,-4,-2
1992,tt0105236,Reservoir Dogs,nowomen,nowomen,FAIL,1200000,2832029,2832029,1992FAIL,1992417,4702152,4702152,5,3,0105236,"after a simple jewelery heist goes terribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",R,TRUE,English,USA,"Quentin Tarantino, Roger Avary (background radio dialog), Quentin Tarantino (background radio dialog)",78,8.4,Quentin Tarantino,23 Oct 1992,"Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn","Crime, Thriller",11 wins & 9 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1_SX300.jpg,454945,NA,0,-7,-3
1992,tt0104940,The Muppet Christmas Carol,notalk-disagree,notalk,FAIL,12000000,27281507,27281507,1992FAIL,19924167,45296775,45296775,5,3,0104940,the muppet characters tell their version of the classic tale of an old and bitter miser's redemption on christmas eve.,G,TRUE,English,USA,"Charles Dickens (novel), Jerry Juhl (screenplay)",NA,7.7,Brian Henson,11 Dec 1992,"Michael Caine, Dave Goelz, Steve Whitmire, Jerry Nelson","Comedy, Drama, Family",1 win.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0Nzk1MDE3NV5BMl5BanBnXkFtZTcwMTU0MzkzMQ@@._V1_SX300.jpg,26284,NA,0,-2,1
1992,tt0105151,The Player,ok,ok,PASS,8000000,21706101,28876702,1992PASS,13282778,36039665,47945352,5,3,0105151,a hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,R,TRUE,English,USA,"Michael Tolkin (screenplay), Michael Tolkin (novel)",86,7.7,Robert Altman,10 Apr 1992,"Tim Robbins, Greta Scacchi, Fred Ward, Whoopi Goldberg","Comedy, Crime, Drama",Nominated for 3 Oscars. Another 30 wins & 12 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_SX300.jpg,34743,NA,1,-5,-3
1991,tt0101414,Beauty and the Beast,ok-disagree,ok,PASS,20000000,218951625,451421625,1991PASS,34216807,374591278,772310338,5,3,0101414,"belle, whose father is imprisoned by the beast, offers herself instead and discovers her captor to be an enchanted prince.",G,TRUE,"English, French",USA,"Linda Woolverton (animation screenplay), Roger Allers (story), Brenda Chapman (story), Burny Mattinson (story), Brian Pimental (story), Joe Ranft (story), Kelly Asbury (story), Chris Sanders (story), Kevin Harkey (story), Bruce Woodside (story), Robert Lence (story)",NA,8.1,"Gary Trousdale, Kirk Wise",22 Nov 1991,"Paige O'Hara, Robby Benson, Richard White, Jerry Orbach","Animation, Family, Fantasy",Won 2 Oscars. Another 21 wins & 19 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MzM1Njk1OV5BMl5BanBnXkFtZTcwNjQxMTkwNw@@._V1_SX300.jpg,208513,NA,1,0,1
1991,tt0102057,Hook,men,men,FAIL,70000000,119654823,300854823,1991FAIL,119758826,204710301,514714575,5,3,0102057,"when captain hook kidnaps his children, an adult peter pan must return to neverland and reclaim his youthful spirit in order to challenge his old enemy.",PG,TRUE,English,USA,"J.M. Barrie (books), J.M. Barrie (play), James V. Hart (screen story), Nick Castle (screen story), James V. Hart (screenplay), Malia Scotch Marmo (screenplay)",52,6.6,Steven Spielberg,11 Dec 1991,"Dustin Hoffman, Robin Williams, Julia Roberts, Bob Hoskins","Adventure, Comedy, Family",Nominated for 5 Oscars. Another 5 wins & 10 nominations.,144 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMzc4MDIwMV5BMl5BanBnXkFtZTYwNDM0ODY4._V1_SX300.jpg,137257,NA,0,0,0
1991,tt0102070,Hudson Hawk,ok,ok,PASS,65000000,17218916,17218916,1991PASS,111204624,29458817,29458817,5,3,0102070,a cat burglar is forced to steal da vinci works of art for a world domination plot.,R,TRUE,"English, Italian",USA,"Bruce Willis (story), Robert Kraft (story), Steven E. de Souza (screenplay), Daniel Waters (screenplay)",17,5.7,Michael Lehmann,24 May 1991,"Bruce Willis, Danny Aiello, Andie MacDowell, James Coburn","Action, Adventure, Comedy",3 wins & 4 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMjY3OTM3MF5BMl5BanBnXkFtZTcwMjE0NDYyMQ@@._V1_SX300.jpg,37158,NA,1,-3,-2
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,dubious,FAIL,50000000,165493908,390500000,1991FAIL,85542018,283133658,668083163,5,3,0102798,"when robin and his moorish companion come to england and the tyranny of the sheriff of nottingham, he decides to fight back as an outlaw.",PG-13,TRUE,English,USA,"Pen Densham (story), Pen Densham (screenplay), John Watson (screenplay)",NA,6.9,Kevin Reynolds,14 Jun 1991,"Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater","Action, Adventure, Drama",Nominated for 1 Oscar. Another 14 wins & 17 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0OTg5MjExN15BMl5BanBnXkFtZTgwMjg3OTgzMTE@._V1_SX300.jpg,117561,NA,0,-1,-2
1991,tt0102975,Star Trek VI: The Undiscovered Country,men-disagree,men,FAIL,27000000,74888996,96900000,1991FAIL,46192690,128123117,165780431,5,3,0102975,"on the eve of retirement, kirk and mccoy are charged with assassinating the klingon high chancellor and imprisoned. the enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",PG,TRUE,"English, Klingon",USA,"Gene Roddenberry (television series ""Star Trek""), Leonard Nimoy (story), Lawrence Konner (story), Mark Rosenthal (story), Nicholas Meyer (screenplay), Denny Martin Flinn (screenplay)",65,7.2,Nicholas Meyer,06 Dec 1991,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","Action, Adventure, Sci-Fi",Nominated for 2 Oscars. Another 1 win & 5 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkyODE4MDIxNV5BMl5BanBnXkFtZTcwNzYxNDI4OA@@._V1_SX300.jpg,44636,NA,0,-7,-1
1991,tt0101272,The Addams Family,ok,ok,PASS,30000000,113502246,191502246,1991PASS,51325211,194184224,327629772,5,3,0101272,con artists plan to fleece the eccentric family using an accomplice who claims to be their long lost uncle fester.,PG-13,TRUE,English,USA,"Charles Addams (characters), Caroline Thompson, Larry Wilson",NA,6.8,Barry Sonnenfeld,22 Nov 1991,"Anjelica Huston, Raul Julia, Christopher Lloyd, Dan Hedaya","Comedy, Fantasy",Nominated for 1 Oscar. Another 3 wins & 12 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BNTczNjA4NzczMV5BMl5BanBnXkFtZTcwMTkzMTQyMQ@@._V1_SX300.jpg,74266,NA,1,-3,-2
1991,tt0102926,The Silence of the Lambs,ok-disagree,ok,PASS,20000000,130726716,275726716,1991PASS,34216807,223652543,471724395,5,3,0102926,a young f.b.i. cadet must confide in an incarcerated and manipulative killer to receive his help on catching another serial killer who skins his victims.,R,TRUE,English,USA,"Thomas Harris (novel), Ted Tally (screenplay)",84,8.6,Jonathan Demme,14 Feb 1991,"Jodie Foster, Lawrence A. Bonney, Kasi Lemmons, Lawrence T. Wrentz","Crime, Drama, Thriller",Won 5 Oscars. Another 44 wins & 30 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ2NzkzMDI4OF5BMl5BanBnXkFtZTcwMDA0NzE1NA@@._V1_SX300.jpg,583888,NA,1,-3,-3
1991,tt0103247,White Fang,notalk,notalk,FAIL,14000000,34729091,34729091,1991FAIL,23951765,59415931,59415931,5,3,0103247,jack london's classic adventure story about the friendship developed between a yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,PG,TRUE,English,USA,"Jack London (novel), Jeanne Rosenberg (screenplay), Nick Thiel (screenplay), David Fallon (screenplay)",NA,6.6,Randal Kleiser,18 Jan 1991,"Klaus Maria Brandauer, Ethan Hawke, Seymour Cassel, Susan Hogan","Adventure, Drama",1 win.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxNDAzNjA4OF5BMl5BanBnXkFtZTcwMjY5MTkxMQ@@._V1_SX300.jpg,13056,NA,0,4,2
1990,tt0099088,Back to the Future Part III,notalk,notalk,FAIL,40000000,87666629,243700000,1990FAIL,71319016,156307443,434511105,5,3,0099088,"enjoying a peaceable existence in 1885, doctor emmet brown is about to be killed by buford ""mad dog"" tannen. marty mcfly travels back in time to save his friend.",PG,TRUE,English,USA,"Robert Zemeckis (characters), Bob Gale (characters), Robert Zemeckis (story), Bob Gale (story), Bob Gale (screenplay)",55,7.4,Robert Zemeckis,25 May 1990,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen, Thomas F. Wilson","Adventure, Comedy, Sci-Fi",4 wins & 8 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk3ODgyMTgzNF5BMl5BanBnXkFtZTcwODE3MzYwMg@@._V1_SX300.jpg,182749,NA,0,-2,0
