...1,id,year,imdbid,rating,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Documentary,Short,Animation,Sport,Action,Comedy,Romance,NA,Western,Music,History,Horror,Family,Fantasy,Drama,Crime,Adventure,Biography,Mystery,Sci-Fi,War,Thriller,Musical,Film-Noir,Adult,Talk-Show,News,binary
7992,7036,2014,2933544,3,tt2933544,movie,5 Flights Up,5 Flights Up,0,2014,\N,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
7993,7064,2014,3748076,1,tt3748076,movie,The Damned Thing,The Damned Thing,0,2014,\N,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0
7994,7066,2014,2199436,1,tt2199436,movie,The Judgment,Sadilishteto,0,2014,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
7995,7086,2014,1384925,0,tt1384925,movie,Ardor,El Ardor,0,2014,\N,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
7996,7133,2014,3318220,1,tt3318220,tvMovie,Boys,Jongens,0,2014,\N,78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
7997,7203,2014,3546114,3,tt3546114,movie,Anatomy of a Love Seen,Anatomy of a Love Seen,0,2014,\N,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
7998,7208,2014,3139072,2,tt3139072,video,Son of Batman,Son of Batman,0,2014,\N,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
7999,7226,2014,4800178,3,tt4800178,movie,Verden venter,Verden venter,0,2014,\N,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8000,7254,2014,2693664,1,tt2693664,movie,Young Ones,Young Ones,0,2014,\N,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8001,7275,2014,3365778,3,tt3365778,movie,Breathe,Respire,0,2014,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8002,7280,2014,1780798,3,tt1780798,movie,Clown,Clown,0,2014,\N,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
8003,7314,2014,3386954,1,tt3386954,tvMovie,The Gabby Douglas Story,The Gabby Douglas Story,0,2014,\N,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
8004,7537,2014,2929690,3,tt2929690,movie,Margarita with a Straw,Margarita with a Straw,0,2014,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8005,7408,2014,3566726,3,tt3566726,tvSeries,Jane the Virgin,Jane the Virgin,0,2014,2019,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8006,7431,2014,2818178,1,tt2818178,movie,When Animals Dream,Når dyrene drømmer,0,2014,\N,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8007,7428,2014,3060952,3,tt3060952,video,Justice League: War,Justice League: War,0,2014,\N,79,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8008,7429,2014,4211680,0,tt4211680,short,I Call It Love,I Call It Love,0,2014,\N,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8009,8331,2014,2170439,1,tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8010,7459,2014,3457734,1,tt3457734,movie,Fort Tilden,Fort Tilden,0,2014,\N,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8011,7499,2014,3749900,3,tt3749900,tvSeries,Gotham,Gotham,0,2014,2019,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1
8012,7516,2014,2567038,3,tt2567038,movie,The Frame,The Frame,0,2014,\N,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1
8013,7575,2014,2316801,3,tt2316801,movie,Beauty and the Beast,La belle et la bête,0,2014,\N,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8014,7578,2014,3904770,3,tt3904770,movie,August Winds,Ventos de Agosto,0,2014,\N,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8015,7594,2014,2872724,3,tt2872724,movie,Out of the Dark,Out of the Dark,0,2014,\N,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,1
8016,7633,2014,1555440,3,tt1555440,movie,Girltrash: All Night Long,Girltrash: All Night Long,0,2014,\N,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1
8017,7692,2014,2027231,3,tt2027231,movie,Perfect Sisters,Perfect Sisters,0,2014,\N,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,1
8018,7713,2014,3390572,2,tt3390572,movie,Haider,Haider,0,2014,\N,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8019,7730,2014,3104930,3,tt3104930,movie,Da Sweet Blood of Jesus,Da Sweet Blood of Jesus,0,2014,\N,123,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8020,7764,2014,3666210,1,tt3666210,movie,H.,H.,0,2014,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,NA,NA,0
8021,7776,2014,3062074,3,tt3062074,tvMovie,Sharknado 2: The Second One,Sharknado 2: The Second One,0,2014,\N,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8022,7777,2014,1921149,1,tt1921149,movie,Trash,Trash,0,2014,\N,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0
8023,7849,2014,2497980,3,tt2497980,movie,The Lookalike,The Lookalike,0,2014,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1
8024,7880,2014,2428170,0,tt2428170,movie,Creep,Creep,0,2014,\N,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0
8025,7885,2014,2965466,3,tt2965466,movie,Last Shift,Last Shift,0,2014,\N,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1
8026,8330,2014,1929263,2,tt1929263,movie,Heaven Is for Real,Heaven Is for Real,0,2014,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
8027,7937,2014,3438514,1,tt3438514,movie,Heaven's Lost Property Final: Eternal My Master,Sora no otoshimono Final: Etânaru mai masutâ,0,2014,\N,50,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8028,7898,2014,2758904,2,tt2758904,movie,Search Party,Search Party,0,2014,\N,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8029,7974,2014,1609479,1,tt1609479,movie,Better Living Through Chemistry,Better Living Through Chemistry,0,2014,\N,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8030,8099,2014,2382422,3,tt2382422,movie,Jacky in the Kingdom of Women,Jacky au royaume des filles,0,2014,\N,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8031,8119,2014,3717532,2,tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,0,2014,\N,112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8032,8122,2014,3595966,3,tt3595966,movie,Behavior,Conducta,0,2014,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8033,8328,2014,2096672,3,tt2096672,movie,Dumb and Dumber To,Dumb and Dumber To,0,2014,\N,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8034,8162,2014,2561546,3,tt2561546,movie,The Town That Dreaded Sundown,The Town That Dreaded Sundown,0,2014,\N,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,1
8035,8327,2014,2978462,3,tt2978462,movie,Dolphin Tale 2,Dolphin Tale 2,0,2014,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8036,8236,2014,2692250,1,tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014,\N,98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8037,8316,2014,829150,0,tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8038,8333,2014,2183034,1,tt2183034,movie,Earth to Echo,Earth to Echo,0,2014,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0
8039,8340,2014,1826590,2,tt1826590,movie,About Last Night,About Last Night,0,2014,\N,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8040,8361,2014,2725962,3,tt2725962,movie,What We Did on Our Holiday,What We Did on Our Holiday,0,2014,\N,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8041,8377,2014,2377322,2,tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014,\N,118,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8042,8531,2014,2474310,1,tt2474310,movie,Land of Storms,Viharsarok,0,2014,\N,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8043,8560,2014,3148952,1,tt3148952,movie,The Circle,Der Kreis,0,2014,\N,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
8044,8561,2014,3717242,3,tt3717242,movie,Out in the Night,Out in the Night,0,2014,\N,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,1
8045,8605,2014,3958098,3,tt3958098,movie,Sand Dollars,Dólares de arena,0,2014,\N,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8046,8650,2014,1878942,2,tt1878942,movie,Date and Switch,Date and Switch,0,2014,\N,91,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8047,8689,2014,3010990,3,tt3010990,movie,Extirpator of Idolatries,Extirpador de Idolatrías,0,2014,\N,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
8048,8702,2014,2180411,3,tt2180411,movie,Into the Woods,Into the Woods,0,2014,\N,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8049,8739,2014,2980794,0,tt2980794,movie,Highway,Highway,0,2014,\N,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8050,8944,2014,3428912,1,tt3428912,tvSeries,Happy Valley,Happy Valley,0,2014,2023,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,0
8051,8957,2014,2751310,3,tt2751310,movie,Sex Ed,Sex Ed,0,2014,\N,92,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8052,9162,2014,2977090,3,tt2977090,movie,Alex of Venice,Alex of Venice,0,2014,\N,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8053,9415,2014,2446042,1,tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0
8054,9506,2014,3840898,3,tt3840898,movie,The Tempest,The Tempest,0,2014,\N,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8055,9522,2014,5825186,0,tt5825186,movie,Gekijôban Hakuôki: Dainishô shikon sôkyû,Gekijôban Hakuôki: Dainishô shikon sôkyû,0,2014,\N,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8056,9659,2014,2338151,2,tt2338151,movie,PK,PK,0,2014,\N,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0
8057,9665,2014,3153524,1,tt3153524,movie,Awesome Asian Bad Guys,Awesome Asian Bad Guys,0,2014,\N,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8058,10056,2014,4264406,0,tt4264406,tvMovie,Mass Extinction: Life at the Brink,Mass Extinction: Life at the Brink,0,2014,\N,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8059,10162,2014,2371399,3,tt2371399,movie,Moomins on the Riviera,Muumit Rivieralla,0,2014,\N,80,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8060,10156,2014,3068894,3,tt3068894,tvMiniSeries,The Red Tent,The Red Tent,0,2014,2014,87,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8061,10180,2014,3254796,3,tt3254796,movie,Big Stone Gap,Big Stone Gap,0,2014,\N,103,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1
8062,10225,2014,2762970,3,tt2762970,tvMovie,Cloud 9,Cloud 9,0,2014,\N,85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8063,10255,2014,1821658,3,tt1821658,movie,The Nut Job,The Nut Job,0,2014,\N,85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8064,10318,2014,3579698,3,tt3579698,movie,12 Dog Days Till Christmas,12 Dog Days of Christmas,0,2014,\N,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8065,10401,2014,3468260,3,tt3468260,video,JLA Adventures: Trapped in Time,JLA Adventures: Trapped in Time,0,2014,\N,52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,1
8066,10412,2014,2145829,1,tt2145829,movie,Robot Overlords,Robot Overlords,0,2014,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0
8067,10591,2014,3625970,3,tt3625970,video,Dark Dungeons,Dark Dungeons,0,2014,\N,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8068,10633,2014,4180032,3,tt4180032,tvMovie,Christmas Under Wraps,Christmas Under Wraps,0,2014,\N,88,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8069,10831,2014,3107288,1,tt3107288,tvSeries,The Flash,The Flash,0,2014,2023,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8070,10954,2014,3099498,0,tt3099498,movie,Tusk,Tusk,0,2014,\N,102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8071,10968,2014,3854234,1,tt3854234,movie,"The Boss, Anatomy of a Crime","El patrón, radiografía de un crimen",0,2014,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8072,10970,2014,4003774,3,tt4003774,movie,Meet the Mormons,Meet the Mormons,0,2014,\N,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8073,6148,2015,2224026,3,tt2224026,movie,Home,Home,0,2015,\N,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8074,6048,2015,4216934,3,tt4216934,movie,Frau Müller muss weg!,Frau Müller muss weg!,0,2015,\N,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8075,6065,2015,884732,3,tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,\N,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8076,6084,2015,470752,1,tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,NA,NA,0
8077,6093,2015,4191054,3,tt4191054,movie,Strange Magic,Strange Magic,0,2015,\N,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8078,6094,2015,2994832,3,tt2994832,movie,The Summer of Sangaile,Sangailes vasara,0,2015,\N,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8079,6098,2015,3045616,1,tt3045616,movie,Mortdecai,Mortdecai,0,2015,\N,107,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8080,6101,2015,1617661,3,tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
8081,6105,2015,2279373,2,tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015,\N,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
8082,6107,2015,2570858,3,tt2570858,movie,The Duke of Burgundy,The Duke of Burgundy,0,2014,\N,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8083,6113,2015,2322441,3,tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
8084,6125,2015,1666801,3,tt1666801,movie,The DUFF,The Duff,0,2015,\N,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8085,6132,2015,3856042,3,tt3856042,tvMovie,Bad Hair Day,Bad Hair Day,0,2015,\N,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8086,6134,2015,1823672,1,tt1823672,movie,Chappie,Chappie,0,2015,\N,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8087,6152,2015,1661199,3,tt1661199,movie,Cinderella,Cinderella,0,2015,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8088,6156,2015,4247740,3,tt4247740,movie,The Three Es,The Three Es,0,2015,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8089,6157,2015,2908446,3,tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015,\N,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
8090,6163,2015,3397082,1,tt3397082,movie,Punk Berlin 1982,Tod den Hippies!! Es lebe der Punk!,0,2015,\N,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8091,6166,2015,2918436,3,tt2918436,movie,The Lazarus Effect,The Lazarus Effect,0,2015,\N,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,1
8092,6186,2015,2820852,3,tt2820852,movie,Furious 7,Fast & Furious 7,0,2015,\N,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1
8093,6187,2015,4392438,3,tt4392438,movie,The Passion of Augustine,La passion d'Augustine,0,2015,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8094,6190,2015,2210769,3,tt2210769,movie,Liza the Fox-Fairy,"Liza, a rókatündér",0,2015,\N,98,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8095,6197,2015,3711622,3,tt3711622,movie,Ghosthunters: On Icy Trails,Gespensterjäger,0,2015,\N,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8096,6217,2015,2395427,3,tt2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015,\N,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
8097,6222,2015,4056738,3,tt4056738,movie,Do You Believe?,Do You Believe?,0,2015,\N,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8098,6223,2015,2273657,1,tt2273657,movie,True Story,True Story,0,2015,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,0
8099,6226,2015,3077214,3,tt3077214,movie,Suffragette,Suffragette,0,2015,\N,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8100,6227,2015,3661298,3,tt3661298,movie,Septembers of Shiraz,Septembers of Shiraz,0,2015,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
8101,6229,2015,4145324,3,tt4145324,movie,Bound,Bound,0,2015,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,NA,NA,1
8102,6284,2015,2848292,3,tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015,\N,115,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8103,6237,2015,2935476,3,tt2935476,movie,Far from the Madding Crowd,Far from the Madding Crowd,0,2015,\N,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8104,6242,2015,1392190,3,tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,0,2015,\N,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
8105,6283,2015,3480446,2,tt3480446,movie,Almost Mercy,Almost Mercy,0,2015,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8106,6254,2015,2381941,1,tt2381941,movie,Focus,Focus,0,2015,\N,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
8107,6255,2015,2096673,3,tt2096673,movie,Inside Out,Inside Out,0,2015,\N,95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8108,6259,2015,4000768,3,tt4000768,movie,The Art Dealer,L'antiquaire,0,2015,\N,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
8109,6260,2015,4265878,3,tt4265878,movie,Dora or The Sexual Neuroses of Our Parents,Dora oder Die sexuellen Neurosen unserer Eltern,0,2015,\N,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8110,6261,2015,3707396,3,tt3707396,movie,Hedi Schneider Is Stuck,Hedi Schneider steckt fest,0,2015,\N,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8111,6265,2015,3079380,3,tt3079380,movie,Spy,Spy,0,2015,\N,120,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8112,6267,2015,1964418,3,tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
8113,6269,2015,1655441,3,tt1655441,movie,The Age of Adaline,The Age of Adaline,0,2015,\N,112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8114,6271,2015,2639254,3,tt2639254,movie,A Little Chaos,A Little Chaos,0,2014,\N,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
8115,6275,2015,1950135,2,tt1950135,movie,Drunk Wedding,Drunk Wedding,0,2015,\N,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
8116,6277,2015,4171032,3,tt4171032,short,World of Tomorrow,World of Tomorrow,0,2015,\N,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
